img_url,lote,url,descripcion,apartado,img_desc,lotehead,precio,numerolote
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26811_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26811_b.jpg']",Lot 134,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18326/26a-subasta-online-24-05-16,"5 Pesetas. 13 Febrero 1943. Serie A. Variante por diferente numeración en anverso (A 520000) y en reverso (A 620000). ED.D47A VTE. Algo sucio en márgenes pero sin dobleces, si no EBC. Muy raro","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. 13 Febrero 1943. Serie A. Variante por diferente numeración en anverso (A 520000) y en reverso (A 620000)...', '5 Pesetas. 13 Febrero 1943. Serie A. Variante por diferente numeración en anverso (A 520000) y en reverso (A 620000)...']",['Lot No 134: 26ª Subasta Online · 24.05.16'],75 €,18326
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26941_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26941_b.jpg']",Lot 135,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18327/26a-subasta-online-24-05-16,1 Peseta. 21 Mayo 1943. Serie B. ED.D48A. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. 21 Mayo 1943. Serie B. ED.D48A...', '1 Peseta. 21 Mayo 1943. Serie B. ED.D48A...']",['Lot No 135: 26ª Subasta Online · 24.05.16'],10 €,18327
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26816_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26816_b.jpg']",Lot 136,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18328/26a-subasta-online-24-05-16,1 Peseta. 21 Mayo 1943. Serie C. ED.D48A. EBC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. 21 Mayo 1943. Serie C. ED.D48A...', '1 Peseta. 21 Mayo 1943. Serie C. ED.D48A...']",['Lot No 136: 26ª Subasta Online · 24.05.16'],6 €,18328
['http://subastas.numismaticaycoleccionismo.es/imagenes/26887_a.jpg'],Lot 137,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18329/26a-subasta-online-24-05-16,"1 Peseta. 21 Mayo 1943. Serie C. Lote de 2 billetes. ED.D48A. Muesca en márgenes, si no MBC-","ESTADO ESPAÑOL, BANCO DE ESPAÑA",['1 Peseta. 21 Mayo 1943. Serie C. Lote de 2 billetes...'],['Lot No 137: 26ª Subasta Online · 24.05.16'],4 €,18329
['http://subastas.numismaticaycoleccionismo.es/imagenes/26886_a.jpg'],Lot 138,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18330/26a-subasta-online-24-05-16,"1 Peseta. 15 Junio 1945. Lote de 3 billetes. Serie C, I y M. ED.D49. EBC/MBC-.","ESTADO ESPAÑOL, BANCO DE ESPAÑA",['1 Peseta. 15 Junio 1945. Lote de 3 billetes...'],['Lot No 138: 26ª Subasta Online · 24.05.16'],9 €,18330
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26815_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26815_b.jpg']",Lot 139,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18331/26a-subasta-online-24-05-16,1 Peseta. 15 Junio 1945. Serie G. ED.D49A. SC. SC-,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. 15 Junio 1945. Serie G. ED.D49A...', '1 Peseta. 15 Junio 1945. Serie G. ED.D49A...']",['Lot No 139: 26ª Subasta Online · 24.05.16'],12 €,18331
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26820_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26820_b.jpg']",Lot 140,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18332/26a-subasta-online-24-05-16,"5 Pesetas. 15 Junio 1945. Serie H. ED.D50A. Marquita en margen lateral, si no SC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. 15 Junio 1945. Serie H. ED.D50A...', '5 Pesetas. 15 Junio 1945. Serie H. ED.D50A...']",['Lot No 140: 26ª Subasta Online · 24.05.16'],25 €,18332
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26818_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26818_b.jpg']",Lot 141,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18333/26a-subasta-online-24-05-16,25 Pesetas. 19 Febrero 1946. Sin serie. ED.D51. Escaso. EBC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['25 Pesetas. 19 Febrero 1946. Sin serie. ED...', '25 Pesetas. 19 Febrero 1946. Sin serie. ED...']",['Lot No 141: 26ª Subasta Online · 24.05.16'],35 €,18333
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26896_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26896_b.jpg']",Lot 142,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18334/26a-subasta-online-24-05-16,"25 Pesetas. 19 Febrero 1946. Sin serie. ED.D51. Mancha en rev., si no MBC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['25 Pesetas. 19 Febrero 1946. Sin serie. ED...', '25 Pesetas. 19 Febrero 1946. Sin serie. ED...']",['Lot No 142: 26ª Subasta Online · 24.05.16'],12 €,18334
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26939_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26939_b.jpg']",Lot 143,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18335/26a-subasta-online-24-05-16,25 Pesetas. 19 Febrero 1946. Serie H. ED.D51A. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['25 Pesetas. 19 Febrero 1946. Serie H. ED...', '25 Pesetas. 19 Febrero 1946. Serie H. ED...']",['Lot No 143: 26ª Subasta Online · 24.05.16'],33 €,18335
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26897_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26897_b.jpg']",Lot 144,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18336/26a-subasta-online-24-05-16,"25 Pesetas. 19 Febrero 1946. Serie J. ED.D51A. Arrugas en margen, si no SC-/EBC+","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['25 Pesetas. 19 Febrero 1946. Serie J. ED...', '25 Pesetas. 19 Febrero 1946. Serie J. ED...']",['Lot No 144: 26ª Subasta Online · 24.05.16'],12 €,18336
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26819_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26819_b.jpg']",Lot 145,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18337/26a-subasta-online-24-05-16,25 Pesetas. 19 Febrero 1946. Serie D. ED.D51A. EBC-,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['25 Pesetas. 19 Febrero 1946. Serie D. ED...', '25 Pesetas. 19 Febrero 1946. Serie D. ED...']",['Lot No 145: 26ª Subasta Online · 24.05.16'],10 €,18337
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26915_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26915_b.jpg']",Lot 146,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18338/26a-subasta-online-24-05-16,"100 Pesetas. 19 Febrero 1946. Sin serie. ED.D52. Doblado en cuatro partes, si no MBC-","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. 19 Febrero 1946. Sin serie. ED...', '100 Pesetas. 19 Febrero 1946. Sin serie. ED...']",['Lot No 146: 26ª Subasta Online · 24.05.16'],14 €,18338
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26817_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26817_b.jpg']",Lot 147,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18339/26a-subasta-online-24-05-16,100 Pesetas. 19 Febrero 1946. Serie B. ED.D52A. Pico inferior ligeramente doblado. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. 19 Febrero 1946. Serie B. ED...', '100 Pesetas. 19 Febrero 1946. Serie B. ED...']",['Lot No 147: 26ª Subasta Online · 24.05.16'],70 €,18339
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26824_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26824_b.jpg']",Lot 148,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18340/26a-subasta-online-24-05-16,500 Pesetas. 19 Febrero 1946. Sin serie. ED.D53. Doblado pero mantiene apresto. Buen ejemplar. Escaso así. EBC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['500 Pesetas. 19 Febrero 1946. Sin serie. ED...', '500 Pesetas. 19 Febrero 1946. Sin serie. ED...']",['Lot No 148: 26ª Subasta Online · 24.05.16'],240 €,18340
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26823_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26823_b.jpg']",Lot 149,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18341/26a-subasta-online-24-05-16,1000 Pesetas. 19 Febrero 1946. Sin serie. ED.D54. MBC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1000 Pesetas. 19 Febrero 1946. Sin serie...', '1000 Pesetas. 19 Febrero 1946. Sin serie...']",['Lot No 149: 26ª Subasta Online · 24.05.16'],75 €,18341
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26825_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26825_b.jpg']",Lot 150,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18342/26a-subasta-online-24-05-16,5 Pesetas. 12 Abril 1947. Serie A. ED.D55A. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. 12 Abril 1947. Serie A. ED.D55A...', '5 Pesetas. 12 Abril 1947. Serie A. ED.D55A...']",['Lot No 150: 26ª Subasta Online · 24.05.16'],53 €,18342
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26822_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26822_b.jpg']",Lot 151,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18343/26a-subasta-online-24-05-16,5 Pesetas. 5 MARZO 1948. Sin serie. ED.D56. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. 5 MARZO 1948. Sin serie. ED.D56...', '5 Pesetas. 5 MARZO 1948. Sin serie. ED.D56...']",['Lot No 151: 26ª Subasta Online · 24.05.16'],31 €,18343
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26935_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26935_b.jpg']",Lot 152,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18344/26a-subasta-online-24-05-16,100 Pesetas. 2 Mayo 1948. Serie D. ED.D57A. SC-,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. 2 Mayo 1948. Serie D. ED.D57A...', '100 Pesetas. 2 Mayo 1948. Serie D. ED.D57A...']",['Lot No 152: 26ª Subasta Online · 24.05.16'],21 €,18344
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27066_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27066_b.jpg']",Lot 153,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18345/26a-subasta-online-24-05-16,100 Pesetas. 2 Mayo 1948. Serie F. Pareja correlativa. ED.D57A. Muy escaso así. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. 2 Mayo 1948. Serie F. Pareja correlativa...', '100 Pesetas. 2 Mayo 1948. Serie F. Pareja correlativa...']",['Lot No 153: 26ª Subasta Online · 24.05.16'],170 €,18345
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26826_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26826_b.jpg']",Lot 154,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18346/26a-subasta-online-24-05-16,100 Pesetas. 2 Mayo 1948. Serie G. ED.D57A. MBC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. 2 Mayo 1948. Serie G. ED.D57A...', '100 Pesetas. 2 Mayo 1948. Serie G. ED.D57A...']",['Lot No 154: 26ª Subasta Online · 24.05.16'],8 €,18346
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26884_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26884_b.jpg']",Lot 155,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18347/26a-subasta-online-24-05-16,1 Peseta. 19 Junio 1948. Serie I. Lote de 3 billetes. Dos ellos correlativos. ED.D58A. SC-. EBC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. 19 Junio 1948. Serie I. Lote de 3 billetes...', '1 Peseta. 19 Junio 1948. Serie I. Lote de 3 billetes...']",['Lot No 155: 26ª Subasta Online · 24.05.16'],7 €,18347
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26827_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26827_b.jpg']",Lot 156,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18348/26a-subasta-online-24-05-16,1000 Pesetas. 4 Noviembre 1949. Sin serie. ED.D59. MBC+,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1000 Pesetas. 4 Noviembre 1949. Sin serie...', '1000 Pesetas. 4 Noviembre 1949. Sin serie...']",['Lot No 156: 26ª Subasta Online · 24.05.16'],48 €,18348
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26830_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26830_b.jpg']",Lot 157,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18349/26a-subasta-online-24-05-16,5 Pesetas. 16 Agosto 1951. Sin serie. ED.D60. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. 16 Agosto 1951. Sin serie. ED...', '5 Pesetas. 16 Agosto 1951. Sin serie. ED...']",['Lot No 157: 26ª Subasta Online · 24.05.16'],33 €,18349
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26828_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26828_b.jpg']",Lot 158,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18350/26a-subasta-online-24-05-16,500 Pesetas. 15 Noviembre 1951. Serie A. ED.D61A. EBC-,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['500 Pesetas. 15 Noviembre 1951. Serie A. ED...', '500 Pesetas. 15 Noviembre 1951. Serie A. ED...']",['Lot No 158: 26ª Subasta Online · 24.05.16'],24 €,18350
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26875_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26875_b.jpg']",Lot 159,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18351/26a-subasta-online-24-05-16,500 Pesetas. 15 Noviembre 1951. Serie B. ED.D61A. MBC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['500 Pesetas. 15 Noviembre 1951. Serie B. ED...', '500 Pesetas. 15 Noviembre 1951. Serie B. ED...']",['Lot No 159: 26ª Subasta Online · 24.05.16'],14 €,18351
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26831_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26831_b.jpg']",Lot 160,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18352/26a-subasta-online-24-05-16,"1 Peseta. 19 Noviembre 1951. Sin serie. Numeración capicúa. ED.D62. Ligeras manchitas, si no SC","ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. 19 Noviembre 1951. Sin serie. Numeración capicúa...', '1 Peseta. 19 Noviembre 1951. Sin serie. Numeración capicúa...']",['Lot No 160: 26ª Subasta Online · 24.05.16'],10 €,18352
['http://subastas.numismaticaycoleccionismo.es/imagenes/26889_a.jpg'],Lot 161,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18353/26a-subasta-online-24-05-16,1 Peseta. 19 Noviembre 1951. Lote de 2 billetes. Serie C y K. ED.D62A. SC-. EBC+,"ESTADO ESPAÑOL, BANCO DE ESPAÑA",['1 Peseta. 19 Noviembre 1951. Lote de 2 billetes...'],['Lot No 161: 26ª Subasta Online · 24.05.16'],2 €,18353
['http://subastas.numismaticaycoleccionismo.es/imagenes/26944_a.jpg'],Lot 162,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18354/26a-subasta-online-24-05-16,"1 Peseta. 19 Noviembre 1951. Lote de 6 billetes. Sin serie, A, I, J (2) y S. ED.D62A. SC-/EBC+","ESTADO ESPAÑOL, BANCO DE ESPAÑA",['1 Peseta. 19 Noviembre 1951. Lote de 6 billetes...'],['Lot No 162: 26ª Subasta Online · 24.05.16'],7 €,18354
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26835_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26835_b.jpg']",Lot 163,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18355/26a-subasta-online-24-05-16,1000 Pesetas. 31 DICIEMBRE 1951. Serie C. ED.D64A. MBC+,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1000 Pesetas. 31 DICIEMBRE 1951. Serie C...', '1000 Pesetas. 31 DICIEMBRE 1951. Serie C...']",['Lot No 163: 26ª Subasta Online · 24.05.16'],25 €,18355
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27072_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27072_b.jpg']",Lot 164,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18356/26a-subasta-online-24-05-16,100 Pesetas. 7 Abril 1953. Sin serie. Pareja correlativa. Numeración extremadamente baja 000010 y 000011. ED.D65. Rarísima. SC.,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. 7 Abril 1953. Sin serie. Pareja correlativa...', '100 Pesetas. 7 Abril 1953. Sin serie. Pareja correlativa...']",['Lot No 164: 26ª Subasta Online · 24.05.16'],1500 €,18356
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26917_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26917_b.jpg']",Lot 165,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18357/26a-subasta-online-24-05-16,100 Pesetas. 7 Abril 1953. Serie 2H. ED.D65B. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. 7 Abril 1953. Serie 2H. ED.D65B...', '100 Pesetas. 7 Abril 1953. Serie 2H. ED.D65B...']",['Lot No 165: 26ª Subasta Online · 24.05.16'],2 €,18357
['http://subastas.numismaticaycoleccionismo.es/imagenes/26934_a.jpg'],Lot 166,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18358/26a-subasta-online-24-05-16,100 Pesetas. 7 Abril 1953. Serie 2Z. Pareja correlativa. ED.D65B. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA",['100 Pesetas. 7 Abril 1953. Serie 2Z. Pareja correlativa...'],['Lot No 166: 26ª Subasta Online · 24.05.16'],6 €,18358
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26838_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26838_b.jpg']",Lot 167,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18359/26a-subasta-online-24-05-16,100 Pesetas. 7 Abril 1953. Serie 3F. ED.D65B. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. 7 Abril 1953. Serie 3F. ED.D65B...', '100 Pesetas. 7 Abril 1953. Serie 3F. ED.D65B...']",['Lot No 167: 26ª Subasta Online · 24.05.16'],6 €,18359
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26839_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26839_b.jpg']",Lot 168,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18360/26a-subasta-online-24-05-16,100 Pesetas. 7 Abril 1953. Serie 1X. La firma del cajero al revés y sobre la numeración de anverso. ED.D65 VTE. No cataloga. Interesante. BC+,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['100 Pesetas. 7 Abril 1953. Serie 1X. La firma del cajero al revés y sobre la numeración de anverso...', '100 Pesetas. 7 Abril 1953. Serie 1X. La firma del cajero al revés y sobre la numeración de anverso...']",['Lot No 168: 26ª Subasta Online · 24.05.16'],30 €,18360
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26834_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26834_b.jpg']",Lot 169,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18361/26a-subasta-online-24-05-16,1 Peseta. 22 Julio 1953. Lote de 2 billetes. Serie N y W. Ambos capicúas. ED.D66A. SC/SC-,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. 22 Julio 1953. Lote de 2 billetes...', '1 Peseta. 22 Julio 1953. Lote de 2 billetes...']",['Lot No 169: 26ª Subasta Online · 24.05.16'],6 €,18361
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26885_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26885_b.jpg']",Lot 170,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18362/26a-subasta-online-24-05-16,1 Peseta. 22 Julio 1953. Lote de 3 billetes. Serie E y Serie I (pareja correlativa). ED.D66A. SC-,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1 Peseta. 22 Julio 1953. Lote de 3 billetes...', '1 Peseta. 22 Julio 1953. Lote de 3 billetes...']",['Lot No 170: 26ª Subasta Online · 24.05.16'],4 €,18362
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26837_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26837_b.jpg']",Lot 171,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18363/26a-subasta-online-24-05-16,5 Pesetas. 22 Julio 1954. Sin serie. Numeración capicúa. ED.D67. Manchita del tiempo en pico superior. Curioso. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['5 Pesetas. 22 Julio 1954. Sin serie. Numeración capicúa...', '5 Pesetas. 22 Julio 1954. Sin serie. Numeración capicúa...']",['Lot No 171: 26ª Subasta Online · 24.05.16'],14 €,18363
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27051_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27051_b.jpg']",Lot 172,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18364/26a-subasta-online-24-05-16,25 Pesetas. 22 Julio 1954. Sin serie. Numeración muy baja. ED.D68. Muy escaso. MBC+,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['25 Pesetas. 22 Julio 1954. Sin serie. Numeración muy baja...', '25 Pesetas. 22 Julio 1954. Sin serie. Numeración muy baja...']",['Lot No 172: 26ª Subasta Online · 24.05.16'],55 €,18364
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26869_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26869_b.jpg']",Lot 173,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18365/26a-subasta-online-24-05-16,25 Pesetas. 22 Julio 1954. Serie I. ED.D68A. SC-,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['25 Pesetas. 22 Julio 1954. Serie I. ED.D68A...', '25 Pesetas. 22 Julio 1954. Serie I. ED.D68A...']",['Lot No 173: 26ª Subasta Online · 24.05.16'],6 €,18365
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26833_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26833_b.jpg']",Lot 174,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18366/26a-subasta-online-24-05-16,500 Pesetas. 22 Julio 1954. Serie K. ED.D69A. EBC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['500 Pesetas. 22 Julio 1954. Serie K. ED.D69A...', '500 Pesetas. 22 Julio 1954. Serie K. ED.D69A...']",['Lot No 174: 26ª Subasta Online · 24.05.16'],20 €,18366
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26905_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26905_b.jpg']",Lot 175,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18367/26a-subasta-online-24-05-16,1000 Pesetas. 29 Noviembre 1957. Serie A. ED.D70A. EBC-,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1000 Pesetas. 29 Noviembre 1957. Serie A...', '1000 Pesetas. 29 Noviembre 1957. Serie A...']",['Lot No 175: 26ª Subasta Online · 24.05.16'],16 €,18367
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26832_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26832_b.jpg']",Lot 176,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18368/26a-subasta-online-24-05-16,1000 Pesetas. 29 Noviembre 1957. Serie U. Numeración capicúa. ED.D70A. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1000 Pesetas. 29 Noviembre 1957. Serie U...', '1000 Pesetas. 29 Noviembre 1957. Serie U...']",['Lot No 176: 26ª Subasta Online · 24.05.16'],51 €,18368
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26871_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26871_b.jpg']",Lot 177,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18369/26a-subasta-online-24-05-16,1000 Pesetas. 29 Noviembre 1957. Serie Y. ED.D70A. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1000 Pesetas. 29 Noviembre 1957. Serie Y...', '1000 Pesetas. 29 Noviembre 1957. Serie Y...']",['Lot No 177: 26ª Subasta Online · 24.05.16'],48 €,18369
['http://subastas.numismaticaycoleccionismo.es/imagenes/26870_a.jpg'],Lot 178,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18370/26a-subasta-online-24-05-16,1000 Pesetas. 29 Noviembre 1957. Serie Y. Trío correlativo. ED.D70A. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA",['1000 Pesetas. 29 Noviembre 1957. Serie Y...'],['Lot No 178: 26ª Subasta Online · 24.05.16'],131 €,18370
"['http://subastas.numismaticaycoleccionismo.es/imagenes/27053_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27053_b.jpg']",Lot 179,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18371/26a-subasta-online-24-05-16,1000 Pesetas. 29 Noviembre 1957. Serie 1V. ED.D70A. SC,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1000 Pesetas. 29 Noviembre 1957. Serie 1V...', '1000 Pesetas. 29 Noviembre 1957. Serie 1V...']",['Lot No 179: 26ª Subasta Online · 24.05.16'],42 €,18371
"['http://subastas.numismaticaycoleccionismo.es/imagenes/26872_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26872_b.jpg']",Lot 180,http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18372/26a-subasta-online-24-05-16,1000 Pesetas. 29 Noviembre 1957. SERIE. Lote de 2 billetes. Serie Y y 1K. ED.D70A. EBC-/MBC+,"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['1000 Pesetas. 29 Noviembre 1957. SERIE. Lote de 2 billetes...', '1000 Pesetas. 29 Noviembre 1957. SERIE. Lote de 2 billetes...']",['Lot No 180: 26ª Subasta Online · 24.05.16'],21 €,18372
